549	5.3607	-63.9245
550	5.4788	-64.0300
551	5.5957	-64.2194
552	5.7073	-64.4173
553	5.8140	-64.5086
554	5.9136	-64.5928
555	6.0055	-64.6692
556	6.0885	-64.7615
557	6.1627	-64.8493
558	6.2274	-64.8981
559	6.2822	-64.9365
560	6.3275	-64.9961
561	6.3636	-65.0144
562	6.3902	-65.0855
563	6.4106	-65.1456
564	6.4267	-65.1402
565	6.4348	-65.1248
566	6.4353	-65.0995
567	6.4287	-65.0645
568	6.4154	-65.0199
569	6.3958	-64.9187
570	6.3689	-64.8365
571	6.3368	-64.7188
572	6.3032	-64.6063
573	6.2676	-64.5185
574	6.2296	-64.4238
575	6.1906	-64.2940
576	6.1530	-64.1896
577	6.1163	-64.0807
578	6.0821	-64.0112
579	6.0500	-63.9025
580	6.0207	-63.7854
581	5.9974	-63.6492
582	5.9808	-63.5352
583	5.9719	-63.4252
584	5.9714	-63.3387
585	5.9801	-63.3307
586	5.9999	-63.2459
587	6.0288	-63.1723
588	6.0663	-63.1113
589	6.1117	-63.0637
590	6.1640	-62.9377
591	6.2206	-62.9169
592	6.2812	-62.8518
593	6.3415	-62.9151
594	6.4016	-62.9262
595	6.4595	-62.9430
596	6.5123	-63.0308
597	6.5563	-63.0494
598	6.5898	-63.0644
599	6.6108	-63.0536
600	6.6178	-63.0196
601	2.8828	-63.0040
602	2.8999	-63.0336
603	2.9352	-63.0839
604	2.9883	-63.1542
605	3.0589	-63.2437
606	3.1466	-63.3515
607	3.2507	-63.5452
608	3.3718	-63.6869
609	3.5076	-63.8584
610	3.6596	-64.0317
611	3.8238	-64.2165
612	3.9982	-64.4107
613	4.1804	-64.6119
614	4.3679	-64.8174
615	4.5575	-65.0183
616	4.7451	-65.2469
617	4.9294	-65.4452
618	5.1055	-65.6353
619	5.2700	-65.8140
620	5.4196	-65.9785
621	5.5512	-66.1623
622	5.6640	-66.2916
623	5.7546	-66.3931
624	5.8221	-66.4759
625	5.8653	-66.5400
626	5.8854	-66.5828
627	5.8842	-66.6057
628	5.8638	-66.5169
629	5.8275	-66.5006
630	5.7789	-66.4777
631	5.7212	-66.4451
632	5.6583	-66.3929
633	5.5957	-66.3583
634	5.5363	-66.2217
635	5.4805	-66.1783
636	5.4341	-66.0926
637	5.4000	-66.0611
638	5.3783	-65.9508
639	5.3700	-65.9348
640	5.3736	-65.9255
641	5.3874	-65.9214
642	5.4088	-65.9337
643	5.4360	-66.0012
644	5.4643	-65.9984
645	5.4907	-65.9907
646	5.5122	-66.0233
647	5.5259	-65.9990
648	5.5305	-65.9649
649	5.5245	-65.9205
650	5.5072	-65.8657
